date,close,vix,volume,adl,ext_phi,mom_phi,vix_phi,adl_phi,ext_score,mom_score,vix_score,adl_score,ext_state,mom_state,vix_state,adl_state,mrs_score,regime
2012-06-01,60.409,26.66,71430752,438.3587046837061,0.017195767195767195,0.01984126984126984,0.783068783068783,0.056878306878306875,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2012-06-04,60.87,26.12,74119312,435.7831788474285,0.0291005291005291,0.08465608465608465,0.7671957671957672,0.06084656084656084,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2012-06-05,61.12,24.67999,47916880,439.7052929104568,0.03306878306878307,0.09656084656084656,0.6732804232804233,0.07671957671957672,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2012-06-06,62.52,22.16,58781184,442.2108423068523,0.11375661375661375,0.17857142857142858,0.5277777777777778,0.09788359788359788,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-06-07,62.27,21.72,38414784,440.73205456454,0.10317460317460317,0.17592592592592593,0.49867724867724866,0.10582010582010581,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-06-08,62.87,21.23,39737104,444.3081187829396,0.15343915343915343,0.2328042328042328,0.46296296296296297,0.12169312169312169,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-06-11,61.80499,23.56,51008832,439.0519682291533,0.08465608465608465,0.15608465608465608,0.6164021164021164,0.0992063492063492,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2012-06-12,62.56,22.09,48802592,443.6345439241092,0.14814814814814814,0.25925925925925924,0.5238095238095238,0.20634920634920634,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-06-13,62.13,24.27,50841088,440.01125741484645,0.1283068783068783,0.24074074074074073,0.6547619047619048,0.20238095238095238,-0.5,-1.0,-0.5,-1.0,Compressed,Weak,High,Weak,-3.0,RISK-OFF
2012-06-14,62.36,21.67999,65170496,443.299845989724,0.15343915343915343,0.2896825396825397,0.4933862433862434,0.2791005291005291,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-06-15,62.99001,21.11,41536032,445.3549687139827,0.1984126984126984,0.4933862433862434,0.4523809523809524,0.4060846560846561,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2012-06-18,63.58,18.32001,32191120,447.0517247046071,0.26587301587301587,0.705026455026455,0.2671957671957672,0.49603174603174605,-0.5,0.5,1.0,0.0,Compressed,Strong,Low,Normal,1.0,MILD RISK-ON
2012-06-19,64.239,18.38,36476480,452.5956668144823,0.335978835978836,0.5357142857142857,0.27380952380952384,0.4947089947089947,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-06-20,64.28999,17.24001,51389680,452.0150820646952,0.3439153439153439,0.5661375661375662,0.1455026455026455,0.46164021164021163,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-06-21,62.69,20.08,42492624,446.72075956353706,0.19576719576719576,0.3505291005291005,0.3968253968253968,0.37566137566137564,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2012-06-22,63.35001,18.11,29513104,450.462416950311,0.2698412698412698,0.4656084656084656,0.24735449735449735,0.3955026455026455,-0.5,0.0,1.0,0.0,Compressed,Normal,Low,Normal,0.5,MILD RISK-ON
2012-06-25,62.13,20.38,33136336,445.8312865892596,0.17328042328042328,0.3412698412698413,0.4126984126984127,0.31746031746031744,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2012-06-26,62.52,19.72,30610736,448.2959624027636,0.20105820105820105,0.30687830687830686,0.37566137566137564,0.2843915343915344,-0.5,0.0,0.0,-1.0,Compressed,Normal,Mid,Weak,-1.5,MILD RISK-OFF
2012-06-27,62.89999,19.45,35705776,453.25068699396417,0.25132275132275134,0.4021164021164021,0.35978835978835977,0.44576719576719576,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2012-06-28,62.2,19.71001,49793376,454.0484110291816,0.19047619047619047,0.3531746031746032,0.376984126984127,0.4695767195767196,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2012-06-29,64.16,17.08,44765808,459.7430200086087,0.3862433862433862,0.8293650793650794,0.13227513227513227,0.7103174603174603,0.0,0.5,1.0,0.0,Normal,Strong,Low,Strong,1.5,RISK-ON
2012-07-02,64.35001,16.8,33432704,463.5013441032019,0.4113756613756614,0.794973544973545,0.11243386243386243,0.7883597883597884,0.0,0.5,1.0,0.0,Normal,Strong,Low,Strong,1.5,RISK-ON
2012-07-03,64.89,16.66,15895086,467.5866005686333,0.48544973544973546,0.8253968253968254,0.10714285714285714,0.7870370370370371,0.0,0.5,1.0,0.0,Normal,Strong,Low,Strong,1.5,RISK-ON
2012-07-05,64.92999,17.5,37025568,466.6571761299434,0.4894179894179894,0.6455026455026455,0.17592592592592593,0.7526455026455027,0.0,0.0,1.0,0.0,Normal,Normal,Low,Strong,1.0,MILD RISK-ON
2012-07-06,64.12,17.10001,40684064,463.6726220551761,0.38756613756613756,0.5648148148148148,0.1388888888888889,0.7261904761904762,0.0,0.0,1.0,0.0,Normal,Normal,Low,Strong,1.0,MILD RISK-ON
2012-07-09,64.0,17.98,35636976,461.54061489162,0.38095238095238093,0.45634920634920634,0.23677248677248677,0.5992063492063492,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-10,63.37,18.72,47365648,458.4160530666695,0.3253968253968254,0.5105820105820106,0.3148148148148148,0.6613756613756614,0.0,0.0,0.0,0.0,Normal,Normal,Mid,Normal,0.0,NEUTRAL
2012-07-11,63.02,17.95,43431952,459.1689667276504,0.3029100529100529,0.376984126984127,0.2328042328042328,0.5634920634920635,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-12,62.42999,18.33,57680384,456.2474339903097,0.25,0.3664021164021164,0.2804232804232804,0.5806878306878307,-0.5,0.0,1.0,0.0,Compressed,Normal,Low,Normal,0.5,MILD RISK-ON
2012-07-13,63.38,16.74001,32358944,461.2726866761914,0.3558201058201058,0.44047619047619047,0.11375661375661375,0.6177248677248677,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-16,63.2,17.11,27623184,459.2210282432204,0.3439153439153439,0.3544973544973545,0.14285714285714285,0.5224867724867724,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-17,63.53,16.48,42476976,462.1476675088806,0.3783068783068783,0.32407407407407407,0.09391534391534391,0.5515873015873016,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-18,64.39,16.16,44489600,464.9760946336268,0.49074074074074076,0.3425925925925926,0.0701058201058201,0.4973544973544973,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-19,65.10001,15.45,53017696,466.0885800323518,0.5806878306878307,0.4166666666666667,0.018518518518518517,0.5251322751322751,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-20,64.235,16.27,40572544,462.6458670429679,0.4642857142857143,0.5119047619047619,0.07936507936507936,0.5727513227513228,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-23,63.46001,18.62,48657616,457.4466115131332,0.37037037037037035,0.3373015873015873,0.31746031746031744,0.42063492063492064,0.0,0.0,0.0,0.0,Normal,Normal,Mid,Normal,0.0,NEUTRAL
2012-07-24,62.96001,20.47,57269680,452.6523599047121,0.32275132275132273,0.4246031746031746,0.4417989417989418,0.42063492063492064,0.0,0.0,0.0,0.0,Normal,Normal,Mid,Normal,0.0,NEUTRAL
2012-07-25,62.53999,19.34,46267408,454.2053456438232,0.28703703703703703,0.32671957671957674,0.373015873015873,0.40343915343915343,-0.5,0.0,0.0,0.0,Compressed,Normal,Mid,Normal,-0.5,NEUTRAL
2012-07-26,63.37,17.53,41934256,458.2083932633129,0.36904761904761907,0.3835978835978836,0.1917989417989418,0.38492063492063494,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-27,64.87,16.7,42623488,463.68696113113685,0.5608465608465608,0.6957671957671958,0.11507936507936507,0.45634920634920634,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-30,64.82001,18.03,37821200,462.68696113113685,0.5436507936507936,0.40476190476190477,0.25925925925925924,0.35714285714285715,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-07-31,64.8,18.92999,34595376,460.68696113113685,0.533068783068783,0.37962962962962965,0.3439153439153439,0.27116402116402116,0.0,0.0,0.0,-1.0,Normal,Normal,Mid,Weak,-1.0,MILD RISK-OFF
2012-08-01,64.61,18.96001,30919776,458.2398187676593,0.503968253968254,0.3029100529100529,0.3478835978835979,0.19576719576719576,0.0,0.0,0.0,-1.0,Normal,Normal,Mid,Weak,-1.0,MILD RISK-OFF
2012-08-02,64.38,17.57001,40544544,455.5311966708421,0.46164021164021163,0.2843915343915344,0.2037037037037037,0.17063492063492064,0.0,-1.0,1.0,-1.0,Normal,Weak,Low,Weak,-1.0,MILD RISK-OFF
2012-08-03,65.60001,15.64,42122944,460.1627852647509,0.6322751322751323,0.5132275132275133,0.037037037037037035,0.2671957671957672,0.0,0.0,1.0,-1.0,Normal,Normal,Low,Weak,0.0,NEUTRAL
2012-08-06,66.10001,15.95,23529616,462.6866440194554,0.708994708994709,0.6111111111111112,0.056878306878306875,0.3439153439153439,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-08-07,66.64999,15.99,28222368,466.0205520158968,0.7751322751322751,0.7658730158730159,0.06349206349206349,0.4365079365079365,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-08,66.62,15.32,20723504,466.5615537966973,0.7619047619047619,0.8108465608465608,0.01455026455026455,0.4365079365079365,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-09,66.82001,15.28,20726176,468.4899598742649,0.7764550264550265,0.9047619047619048,0.013227513227513227,0.5066137566137566,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-10,66.86,14.74,20320928,469.47126663719024,0.7711640211640212,0.7962962962962963,0.005291005291005291,0.44576719576719576,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-13,67.02,13.7,19890256,466.2144057471394,0.7764550264550265,0.8373015873015873,0.0,0.4312169312169312,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-14,67.05,14.85,24218672,467.0081311404588,0.7552910052910053,0.8015873015873016,0.011904761904761904,0.39021164021164023,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-15,67.22,14.63,29110352,470.0474567235446,0.7671957671957672,0.7116402116402116,0.005291005291005291,0.3941798941798942,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-16,68.02,14.29,35706448,473.0340447482305,0.8425925925925926,0.7195767195767195,0.0026455026455026454,0.43253968253968256,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-17,68.32001,13.45,22584720,475.34614214940615,0.8637566137566137,0.8690476190476191,0.0,0.5238095238095238,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-20,68.42,14.02,26923936,474.17036787639887,0.8597883597883598,0.9391534391534392,0.0026455026455026454,0.6097883597883598,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-21,68.14999,15.02,41390944,473.2120530288989,0.8108465608465608,0.951058201058201,0.018518518518518517,0.716931216931217,0.0,0.5,1.0,0.0,Extended,Strong,Low,Strong,1.5,RISK-ON
2012-08-22,68.42999,15.11,44555648,470.15310829956127,0.8293650793650794,0.9775132275132276,0.022486772486772486,0.5952380952380952,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-23,67.87,15.96,28802208,466.7949499169396,0.7473544973544973,0.906084656084656,0.07671957671957672,0.4603174603174603,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-24,68.28999,15.18,38384752,469.5987172238164,0.791005291005291,0.7724867724867724,0.02513227513227513,0.414021164021164,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-27,68.39999,16.35001,20671328,468.5202722886153,0.791005291005291,0.7936507936507936,0.10978835978835978,0.4126984126984127,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-28,68.39999,16.49001,27337856,470.41324173721534,0.7817460317460317,0.794973544973545,0.12301587301587301,0.4775132275132275,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-29,68.39999,17.06,26674512,472.7436997357123,0.7698412698412699,0.8148148148148148,0.164021164021164,0.5674603174603174,0.0,0.5,1.0,0.0,Extended,Strong,Low,Normal,1.5,RISK-ON
2012-08-30,67.71001,17.83,24430944,469.5399519304068,0.6455026455026455,0.7513227513227513,0.2619047619047619,0.5502645502645502,0.0,0.5,1.0,0.0,Normal,Strong,Low,Normal,1.5,RISK-ON
2012-08-31,68.16,17.47,42127920,473.64956126571946,0.6997354497354498,0.6534391534391535,0.21164021164021163,0.5436507936507936,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-04,68.09,17.98,32017184,475.4742996934593,0.6706349206349206,0.5701058201058201,0.2777777777777778,0.5291005291005291,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-05,68.02,17.74001,26133792,475.5996675216208,0.6349206349206349,0.47883597883597884,0.25132275132275134,0.4748677248677249,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-06,69.53,15.6,43099504,480.2740658786289,0.8333333333333334,0.6931216931216931,0.051587301587301584,0.544973544973545,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-07,69.42999,14.38,32966128,483.2345904744316,0.8082010582010583,0.6521164021164021,0.006613756613756613,0.5648148148148148,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-10,68.53999,16.28,25489968,481.3585894496554,0.6494708994708994,0.5132275132275133,0.10582010582010581,0.5066137566137566,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-11,68.42999,16.41,29810080,484.843008550537,0.6216931216931217,0.4801587301587302,0.11772486772486772,0.6547619047619048,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-12,68.632,15.8,42212160,488.1653533074134,0.6441798941798942,0.5066137566137566,0.06481481481481481,0.7275132275132276,0.0,0.0,1.0,0.0,Normal,Normal,Low,Strong,1.0,MILD RISK-ON
2012-09-13,69.56,14.05,45417792,492.5709282879456,0.7817460317460317,0.623015873015873,0.003968253968253968,0.7486772486772487,0.0,0.0,1.0,0.0,Extended,Normal,Low,Strong,1.0,MILD RISK-ON
2012-09-14,70.17999,14.51,38888048,496.1330749565836,0.8386243386243386,0.58994708994709,0.010582010582010581,0.7566137566137566,0.0,0.0,1.0,0.0,Extended,Normal,Low,Strong,1.0,MILD RISK-ON
2012-09-17,70.21001,14.59,31798336,492.06347499643806,0.8293650793650794,0.5423280423280423,0.011904761904761904,0.6071428571428571,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-18,70.27,14.18,27169760,489.9707948142727,0.8201058201058201,0.5370370370370371,0.005291005291005291,0.5859788359788359,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-19,70.39999,13.88,36484576,492.1468679099309,0.8201058201058201,0.6058201058201058,0.0026455026455026454,0.66005291005291,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-20,70.33,14.07,42523440,489.3527995174576,0.7962962962962963,0.5476190476190477,0.006613756613756613,0.6785714285714286,0.0,0.0,1.0,0.0,Extended,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-21,70.14999,13.98,23681200,492.2890593189094,0.7367724867724867,0.6137566137566137,0.003968253968253968,0.8029100529100529,0.0,0.0,1.0,0.0,Extended,Normal,Low,Strong,1.0,MILD RISK-ON
2012-09-24,69.735,14.15,32341552,489.6501475315079,0.6507936507936508,0.4828042328042328,0.009259259259259259,0.6970899470899471,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-25,68.75999,15.43,41308848,486.5667118247716,0.49867724867724866,0.3716931216931217,0.046296296296296294,0.6415343915343915,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-26,68.2,16.81,32770368,483.8382609008141,0.4113756613756614,0.3134920634920635,0.16666666666666666,0.5383597883597884,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-27,69.14,14.84,25334736,487.8683203681601,0.5224867724867724,0.4113756613756614,0.0291005291005291,0.5767195767195767,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-09-28,68.57001,15.73,30116096,484.9997117049488,0.4417989417989418,0.42328042328042326,0.07539682539682539,0.5886243386243386,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-10-01,68.47,16.32001,37715200,487.8008103904924,0.41534391534391535,0.37037037037037035,0.12566137566137567,0.5502645502645502,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-10-02,68.67,15.71,33254272,488.9282091830157,0.4246031746031746,0.39814814814814814,0.07539682539682539,0.5370370370370371,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-10-03,69.11,15.43,38235968,488.3814285394621,0.46825396825396826,0.4523809523809524,0.047619047619047616,0.5211640211640212,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-10-04,69.35001,14.55,26128544,491.9904022658869,0.4775132275132275,0.31746031746031744,0.018518518518518517,0.503968253968254,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-10-05,68.98,14.33,25207824,494.4376961411352,0.41534391534391535,0.2923280423280423,0.01455026455026455,0.4933862433862434,0.0,-1.0,1.0,0.0,Normal,Weak,Low,Normal,0.0,NEUTRAL
2012-10-08,68.35001,15.11,30911408,491.8900728143099,0.3478835978835979,0.31746031746031744,0.03835978835978836,0.48544973544973546,0.0,0.0,1.0,0.0,Normal,Normal,Low,Normal,1.0,MILD RISK-ON
2012-10-09,67.2592,16.37,67973936,487.64743212719065,0.22883597883597884,0.24338624338624337,0.1388888888888889,0.35714285714285715,-0.5,-1.0,1.0,0.0,Compressed,Weak,Low,Normal,-0.5,NEUTRAL
2012-10-10,66.92,16.28999,45134288,486.4771478807824,0.20105820105820105,0.21164021164021163,0.13095238095238096,0.2962962962962963,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-10-11,66.71001,15.59,30476080,489.53339710829306,0.18386243386243387,0.13756613756613756,0.06878306878306878,0.27380952380952384,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-10-12,66.67999,16.14,24894928,487.1889562628679,0.17989417989417988,0.1111111111111111,0.1164021164021164,0.20634920634920634,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-10-15,67.17,15.27,22220000,490.1906918719226,0.21031746031746032,0.1335978835978836,0.04365079365079365,0.29894179894179895,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-10-16,68.12,15.22,33960304,494.6613564875321,0.30952380952380953,0.18518518518518517,0.04365079365079365,0.3915343915343915,0.0,-1.0,1.0,0.0,Normal,Weak,Low,Normal,0.0,NEUTRAL
2012-10-17,68.08,15.07,33439360,497.9489210584692,0.3029100529100529,0.17063492063492064,0.037037037037037035,0.4113756613756614,0.0,-1.0,1.0,0.0,Normal,Weak,Low,Normal,0.0,NEUTRAL
2012-10-18,67.28999,15.03,61706320,497.0866045599666,0.21296296296296297,0.1349206349206349,0.03571428571428571,0.44841269841269843,-0.5,-1.0,1.0,0.0,Compressed,Weak,Low,Normal,-0.5,NEUTRAL
2012-10-19,65.67999,17.06,75362624,492.14118821175657,0.10185185185185185,0.07804232804232804,0.20502645502645503,0.32142857142857145,-0.5,-1.0,1.0,0.0,Compressed,Weak,Low,Normal,-0.5,NEUTRAL
2012-10-22,66.02,16.62,38621408,491.42061151963367,0.13095238095238096,0.10846560846560846,0.17063492063492064,0.35185185185185186,-0.5,-1.0,1.0,0.0,Compressed,Weak,Low,Normal,-0.5,NEUTRAL
2012-10-23,65.39,18.83,52598736,486.70639041779566,0.08465608465608465,0.12037037037037036,0.414021164021164,0.33201058201058203,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2012-10-24,65.164,18.33,39872368,485.0855515473129,0.07936507936507936,0.1349206349206349,0.36772486772486773,0.3505291005291005,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2012-10-25,65.16,18.12,52688672,487.1656315153111,0.08068783068783068,0.09259259259259259,0.34523809523809523,0.31613756613756616,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2012-10-26,65.35001,17.81,54222192,484.81632719929945,0.09523809523809523,0.1283068783068783,0.30687830687830686,0.3201058201058201,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2012-10-31,64.95,18.60001,38524480,487.1639565645025,0.07275132275132275,0.11375661375661375,0.3994708994708995,0.31613756613756616,-0.5,-1.0,0.0,0.0,Compressed,Weak,Mid,Normal,-1.5,MILD RISK-OFF
2012-11-01,65.87289,16.69,26944928,489.65393648410026,0.14682539682539683,0.15211640211640212,0.17857142857142858,0.3439153439153439,-0.5,-1.0,1.0,0.0,Compressed,Weak,Low,Normal,-0.5,NEUTRAL
2012-11-02,65.17,17.59,44082992,486.5164613845975,0.09523809523809523,0.09391534391534391,0.2791005291005291,0.2962962962962963,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-05,65.60001,18.42,28104128,485.63889945371807,0.13756613756613756,0.10846560846560846,0.3862433862433862,0.23015873015873015,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-11-06,65.72,17.58,29608304,489.4675837615988,0.15079365079365079,0.13227513227513227,0.2791005291005291,0.24206349206349206,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-07,64.17,19.08,70737632,484.1563734264792,0.04894179894179894,0.08068783068783068,0.4497354497354497,0.21164021164021163,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-11-08,63.16,18.49001,58585728,480.27606181762377,0.0291005291005291,0.082010582010582,0.3955026455026455,0.2156084656084656,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-11-09,63.42999,18.61,51549536,479.68543739440514,0.03306878306878307,0.11904761904761904,0.4087301587301587,0.22354497354497355,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-11-12,63.42,16.67999,32663664,478.5403997919173,0.03571428571428571,0.12698412698412698,0.17857142857142858,0.1746031746031746,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-13,62.98,16.64999,43287632,474.9312944975762,0.03042328042328042,0.10449735449735449,0.17724867724867724,0.15873015873015872,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-14,62.24001,17.92,82655184,469.390073674948,0.017195767195767195,0.05291005291005291,0.32275132275132273,0.08333333333333333,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-11-15,62.02991,17.99001,55124160,465.6087113148057,0.015873015873015872,0.021164021164021163,0.335978835978836,0.05026455026455026,-0.5,-1.0,0.0,-1.0,Compressed,Weak,Mid,Weak,-2.5,RISK-OFF
2012-11-16,62.3,16.41,70868000,467.1433454864623,0.0291005291005291,0.027777777777777776,0.15211640211640212,0.04365079365079365,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-19,63.78059,15.24,55306384,474.9223441696361,0.082010582010582,0.12433862433862433,0.047619047619047616,0.08068783068783068,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-20,63.8,15.08,52012656,476.69599389078553,0.09391534391534391,0.22486772486772486,0.041005291005291,0.1335978835978836,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-21,63.92999,15.31,19620064,478.1250682489373,0.10449735449735449,0.20634920634920634,0.05291005291005291,0.15476190476190477,-0.5,-1.0,1.0,-1.0,Compressed,Weak,Low,Weak,-1.5,MILD RISK-OFF
2012-11-23,64.89999,15.14,16462832,479.9829757085487,0.19047619047619047,0.32142857142857145,0.046296296296296294,0.2275132275132275,-0.5,0.0,1.0,-1.0,Compressed,Normal,Low,Weak,-0.5,NEUTRAL
2012-11-26,65.181,15.5,26430880,477.5267658166691,0.21957671957671956,0.3664021164021164,0.07275132275132275,0.21296296296296297,-0.5,0.0,1.0,-1.0,Compressed,Normal,Low,Weak,-0.5,NEUTRAL
2012-11-27,64.96001,15.92,25828576,476.32780793584095,0.20899470899470898,0.35185185185185186,0.10978835978835978,0.17989417989417988,-0.5,0.0,1.0,-1.0,Compressed,Normal,Low,Weak,-0.5,NEUTRAL
2012-11-28,65.52,15.51,37295776,477.81271139115546,0.26322751322751325,0.39021164021164023,0.07539682539682539,0.2222222222222222,-0.5,0.0,1.0,-1.0,Compressed,Normal,Low,Weak,-0.5,NEUTRAL
2012-11-29,65.91,15.06,41135808,480.8895062602793,0.3148148148148148,0.4748677248677249,0.03835978835978836,0.23544973544973544,0.0,0.0,1.0,-1.0,Normal,Normal,Low,Weak,0.0,NEUTRAL
2012-11-30,65.8,15.87,33502048,482.2398874700733,0.3148148148148148,0.36507936507936506,0.10582010582010581,0.21825396825396826,0.0,0.0,1.0,-1.0,Normal,Normal,Low,Weak,0.0,NEUTRAL
2012-12-03,65.67,16.64,28239968,480.7398874700733,0.30687830687830686,0.42592592592592593,0.18915343915343916,0.23809523809523808,0.0,0.0,1.0,-1.0,Normal,Normal,Low,Weak,0.0,NEUTRAL
